review_id,service_key,service_name,reviewer_name,gender,reviewer_type,location,country,review_language,rating,review_content
REV0254,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Baqar Rizvi,male,local,Pakistan,Pakistan,english-urdu-mix,4.8,Registration ka process mushkil lag raha tha. PakExcise ne asaan kar diya. Bohat shukriya.
REV0255,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Maryam Baig,female,local,Pakistan,Pakistan,english-urdu-mix,4.7,"Nai gaari ki registration PakExcise ne ki. Koi chupaav nahi, koi delay nahi. 100% satisfied."
REV0256,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Nadir Sohail,male,overseas-pakistani,"Dubai, UAE",UAE,english,4.9,Best service for expats. New vehicle registration from Dubai via PakExcise. Smooth.
REV0257,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Osama Rehman,male,overseas-pakistani,"Abu Dhabi, UAE",UAE,english-urdu-mix,4.8,Abu Dhabi mein hoon lekin gaari register PakExcise ne kar di. Koi tension nahi rahi.
REV0258,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Parvez Malik,male,overseas-pakistani,"Sharjah, UAE",UAE,english,4.6,Living in Sharjah — bought a car in Pakistan and needed registration. PakExcise handled it fully.
REV0259,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Amber Hussain,female,overseas-pakistani,"Riyadh, Saudi Arabia",Saudi Arabia,english-urdu-mix,4.8,"Riyadh se contact kiya, registration ho gayi. PakExcise really delivers. Recommend!"
REV0260,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Raza Haider,male,overseas-pakistani,"Jeddah, Saudi Arabia",Saudi Arabia,english,4.8,Couldn't return from Jeddah for registration. PakExcise managed everything remotely.
REV0261,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Shahzad Gill,male,overseas-pakistani,"Dammam, Saudi Arabia",Saudi Arabia,english-urdu-mix,4.9,Dammam mein 7 saal se hoon. PakExcise pe trust hai vehicle kaam ke liye. Hamesha theek.
REV0262,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Talib Hussain,male,overseas-pakistani,"London, UK",UK,english,4.8,WhatsApp updates throughout. New vehicle registration done from London by PakExcise.
REV0263,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Usman Farooq,male,overseas-pakistani,"Manchester, UK",UK,english-urdu-mix,4.5,Manchester se nai gaari remotely register ho gayi. Perfect service for overseas Pakistanis.
REV0264,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Bushra Tariq,female,overseas-pakistani,"Birmingham, UK",UK,english,4.9,Trusted PakExcise from Birmingham with new vehicle registration. Delivered on time. Excellent.
REV0265,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Wakeel Ahmad,male,overseas-pakistani,"New York, USA",USA,english-urdu-mix,5.0,New York se nai gaari ki registration karwani thi. PakExcise ne kar diya. Bohat shukriya!
REV0266,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Yaseen Abbasi,male,overseas-pakistani,"Houston, USA",USA,english,4.8,"Fair charges, professional service. New registration done from Houston."
REV0267,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Zain ul Abideen,male,overseas-pakistani,"Chicago, USA",USA,english-urdu-mix,4.6,Chicago mein hoon lekin gaari register PakExcise ne kar di. Koi tension nahi rahi.
REV0268,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Arshad Hafeez,male,overseas-pakistani,"Kuwait City, Kuwait",Kuwait,english,4.6,Best service for expats. New vehicle registration from Kuwait City via PakExcise. Smooth.
REV0269,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Dua Farooq,female,overseas-pakistani,"Istanbul, Turkey",Turkey,english-urdu-mix,5.0,"Istanbul se contact kiya, registration ho gayi. PakExcise really delivers. Recommend!"
REV0270,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Bilal Zaidi,male,overseas-pakistani,"Ankara, Turkey",Turkey,english,4.6,Living in Ankara — bought a car in Pakistan and needed registration. PakExcise handled it fully.
REV0271,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Dawood Elahi,male,overseas-pakistani,"Doha, Qatar",Qatar,english-urdu-mix,4.8,Doha mein 10 saal se hoon. PakExcise pe trust hai vehicle kaam ke liye. Hamesha theek.
REV0272,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Faizan Sheikh,male,overseas-pakistani,"Singapore, Singapore",Singapore,english,4.9,Couldn't return from Singapore for registration. PakExcise managed everything remotely.
REV0273,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Hamza Mirza,male,overseas-pakistani,"Beijing, China",China,english-urdu-mix,5.0,Beijing se nai gaari remotely register ho gayi. Perfect service for overseas Pakistanis.
REV0274,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Esha Raza,female,overseas-pakistani,"Shanghai, China",China,english,4.9,WhatsApp updates throughout. New vehicle registration done from Shanghai by PakExcise.
REV0275,service:new-vehicle-registration-punjab,New Vehicle Registration Punjab,Iftikhar Ghazi,male,overseas-pakistani,"Muscat, Oman",Oman,english-urdu-mix,4.9,Muscat se nai gaari ki registration karwani thi. PakExcise ne kar diya. Bohat shukriya!
REV0276,service:route-permit,Route Permit,Daniyal Abbasi,male,local,Pakistan,Pakistan,pakistani-english,5.0,Route permit renewal for my commercial van sorted by PakExcise. No unnecessary trips to office.
REV0277,service:route-permit,Route Permit,Ehsan Burki,male,local,Pakistan,Pakistan,pakistani-english,5.0,Had been struggling with route permit for weeks. PakExcise sorted it in days. Very impressed.
REV0278,service:route-permit,Route Permit,Feroze Syed,male,local,Pakistan,Pakistan,pakistani-english,4.8,PakExcise knows the complete route permit process. First-time correct submission. No rejection.
REV0279,service:route-permit,Route Permit,Ghulam Rasool,male,local,Pakistan,Pakistan,english-urdu-mix,5.0,Route permit ka masla tha kafi dino se. PakExcise ne ek hi dafa mein resolve kar diya.
REV0280,service:route-permit,Route Permit,Zara Siddiqui,female,local,Pakistan,Pakistan,english-urdu-mix,5.0,Route permit renewal mushkil tha — PakExcise ne bilkul smooth kar diya. Bohat shukriya!
REV0281,service:route-permit,Route Permit,Javed Warraich,male,overseas-pakistani,"Dubai, UAE",UAE,english,5.0,Route permit for Pakistan vehicle sorted from Dubai through PakExcise. Reliable and fast.
REV0282,service:route-permit,Route Permit,Kashif Noor,male,overseas-pakistani,"Abu Dhabi, UAE",UAE,english-urdu-mix,4.7,WhatsApp pe update mila. Route permit time pe. Bohat acha experience tha.
REV0283,service:route-permit,Route Permit,Liyaqat Ali,male,overseas-pakistani,"Sharjah, UAE",UAE,english,4.8,Route permit renewed from Sharjah via PakExcise. Updates on WhatsApp throughout.
REV0284,service:route-permit,Route Permit,Fiza Shah,female,overseas-pakistani,"Riyadh, Saudi Arabia",Saudi Arabia,english-urdu-mix,5.0,PakExcise ne waapis aane ki zaroorat khatam kar di. Route permit Riyadh se ho gayi!
REV0285,service:route-permit,Route Permit,Mohsin Tariq,male,overseas-pakistani,"Jeddah, Saudi Arabia",Saudi Arabia,english,4.9,Route permit was expiring. PakExcise sorted it from Jeddah without any delay.
REV0286,service:route-permit,Route Permit,Nadeem Aslam,male,overseas-pakistani,"Dammam, Saudi Arabia",Saudi Arabia,english-urdu-mix,4.5,Bahar se route permit mushkil tha. PakExcise ne asaan kar diya. Shukriya!
REV0287,service:route-permit,Route Permit,Omar Cheema,male,overseas-pakistani,"London, UK",UK,english,4.9,No relatives involved. Route permit sorted from London by PakExcise. 5 stars.
REV0288,service:route-permit,Route Permit,Pervaiz Sattar,male,overseas-pakistani,"Manchester, UK",UK,english-urdu-mix,4.7,Rishtedaron ko nahi pakarna tha. PakExcise ne route permit khud kar di. Trusted.
REV0289,service:route-permit,Route Permit,Huma Iqbal,female,overseas-pakistani,"Birmingham, UK",UK,english,4.7,"Fair charges, expert team. Route permit done from Birmingham without any issues."
REV0290,service:route-permit,Route Permit,Qadeer Ahmad,male,overseas-pakistani,"New York, USA",USA,english-urdu-mix,4.6,Van ka route permit bahar se karna tha. PakExcise ne foran handle kiya. Wah!
REV0291,service:route-permit,Route Permit,Rehan Butt,male,overseas-pakistani,"Houston, USA",USA,english,5.0,Best for overseas Pakistanis with commercial vehicles. Route permit from Houston.
REV0292,service:route-permit,Route Permit,Sardar Imran,male,overseas-pakistani,"Chicago, USA",USA,english-urdu-mix,4.8,WhatsApp pe update mila. Route permit time pe. Bohat acha experience tha.
REV0293,service:route-permit,Route Permit,Tahir Pirzada,male,overseas-pakistani,"Kuwait City, Kuwait",Kuwait,english,4.8,Route permit for Pakistan vehicle sorted from Kuwait City through PakExcise. Reliable and fast.
REV0294,service:route-permit,Route Permit,Iqra Chaudhry,female,overseas-pakistani,"Istanbul, Turkey",Turkey,english-urdu-mix,4.7,PakExcise ne waapis aane ki zaroorat khatam kar di. Route permit Istanbul se ho gayi!
REV0295,service:route-permit,Route Permit,Usman Bhatti,male,overseas-pakistani,"Ankara, Turkey",Turkey,english,4.9,Route permit renewed from Ankara via PakExcise. Updates on WhatsApp throughout.
REV0296,service:route-permit,Route Permit,Waseem Zahid,male,overseas-pakistani,"Doha, Qatar",Qatar,english-urdu-mix,4.8,Bahar se route permit mushkil tha. PakExcise ne asaan kar diya. Shukriya!
REV0297,service:route-permit,Route Permit,Yasir Gulzar,male,overseas-pakistani,"Singapore, Singapore",Singapore,english,5.0,Route permit was expiring. PakExcise sorted it from Singapore without any delay.
REV0298,service:route-permit,Route Permit,Zahoor Ahmed,male,overseas-pakistani,"Beijing, China",China,english-urdu-mix,5.0,Rishtedaron ko nahi pakarna tha. PakExcise ne route permit khud kar di. Trusted.
REV0299,service:route-permit,Route Permit,Javeria Ahmad,female,overseas-pakistani,"Shanghai, China",China,english,4.9,No relatives involved. Route permit sorted from Shanghai by PakExcise. 5 stars.
REV0300,service:route-permit,Route Permit,Asad Minhas,male,overseas-pakistani,"Muscat, Oman",Oman,english-urdu-mix,5.0,Van ka route permit bahar se karna tha. PakExcise ne foran handle kiya. Wah!
REV0301,service:route-permit-duplicate,Route Permit Duplicate,Habib ur Rehman,male,local,Pakistan,Pakistan,pakistani-english,4.6,Route permit got damaged badly. PakExcise got a fresh duplicate without any hassle.
REV0302,service:route-permit-duplicate,Route Permit Duplicate,Idrees Anwar,male,local,Pakistan,Pakistan,pakistani-english,4.6,Driver lost our delivery vehicle's route permit. PakExcise resolved it professionally.
REV0303,service:route-permit-duplicate,Route Permit Duplicate,Jamshed Baloch,male,local,Pakistan,Pakistan,pakistani-english,5.0,Needed duplicate route permit urgently. PakExcise understood and fast-tracked it. Life saver.
REV0304,service:route-permit-duplicate,Route Permit Duplicate,Khalid Laghari,male,local,Pakistan,Pakistan,english-urdu-mix,4.8,Route permit gum ho gaya tha. Bohat fikr ho rahi thi. PakExcise ne jaldi duplicate karwaya.
REV0305,service:route-permit-duplicate,Route Permit Duplicate,Asma Latif,female,local,Pakistan,Pakistan,english-urdu-mix,4.7,Driver ne permit kho diya. PakExcise ne professional andaaz se resolve kiya. Trusted.
REV0306,service:route-permit-duplicate,Route Permit Duplicate,Burhan Khalid,male,overseas-pakistani,"Dubai, UAE",UAE,english,5.0,Route permit went missing. PakExcise obtained duplicate from Dubai remotely. Reliable.
REV0307,service:route-permit-duplicate,Route Permit Duplicate,Dilnawaz Rao,male,overseas-pakistani,"Abu Dhabi, UAE",UAE,english-urdu-mix,4.6,Abu Dhabi mein hoon lekin route permit gum thi. PakExcise ne duplicate karwai. Trusted.
REV0308,service:route-permit-duplicate,Route Permit Duplicate,Farrukh Toor,male,overseas-pakistani,"Sharjah, UAE",UAE,english,5.0,Duplicate route permit sorted from Sharjah by PakExcise. No unnecessary delays.
REV0309,service:route-permit-duplicate,Route Permit Duplicate,Lubna Pervaiz,female,overseas-pakistani,"Riyadh, Saudi Arabia",Saudi Arabia,english-urdu-mix,5.0,"Riyadh se contact kiya, duplicate route permit ho gayi. PakExcise delivers!"
REV0310,service:route-permit-duplicate,Route Permit Duplicate,Ghazanfar Ali,male,overseas-pakistani,"Jeddah, Saudi Arabia",Saudi Arabia,english,4.8,Trusted PakExcise from Jeddah for duplicate route permit. Delivered fast. 5 stars.
REV0311,service:route-permit-duplicate,Route Permit Duplicate,Habib Malik,male,overseas-pakistani,"Dammam, Saudi Arabia",Saudi Arabia,english-urdu-mix,5.0,Dammam mein 7 saal se hoon. PakExcise pe trust hai vehicle kaam ke liye.
REV0312,service:route-permit-duplicate,Route Permit Duplicate,Imran Gul,male,overseas-pakistani,"London, UK",UK,english,4.9,"From London, duplicate route permit sorted via PakExcise. Very professional team."
REV0313,service:route-permit-duplicate,Route Permit Duplicate,Jamshed Khattak,male,overseas-pakistani,"Manchester, UK",UK,english-urdu-mix,5.0,Manchester se duplicate route permit remotely ho gayi. Perfect service.
REV0314,service:route-permit-duplicate,Route Permit Duplicate,Misbah Karim,female,overseas-pakistani,"Birmingham, UK",UK,english,5.0,PakExcise saved the day from Birmingham. Lost route permit — duplicate obtained. Excellent.
REV0315,service:route-permit-duplicate,Route Permit Duplicate,Kaleem Ullah,male,overseas-pakistani,"New York, USA",USA,english-urdu-mix,4.9,New York se duplicate route permit karwani thi. PakExcise ne kar diya. Bohat shukriya!
REV0316,service:route-permit-duplicate,Route Permit Duplicate,Umar Saeed,male,overseas-pakistani,"Houston, USA",USA,english,4.7,Been using PakExcise from Houston — duplicate route permit sorted as expected.
REV0317,service:route-permit-duplicate,Route Permit Duplicate,Babar Zaman,male,overseas-pakistani,"Chicago, USA",USA,english-urdu-mix,4.6,Chicago mein hoon lekin route permit gum thi. PakExcise ne duplicate karwai. Trusted.
REV0318,service:route-permit-duplicate,Route Permit Duplicate,Aamir Naseem,male,overseas-pakistani,"Kuwait City, Kuwait",Kuwait,english,5.0,Route permit went missing. PakExcise obtained duplicate from Kuwait City remotely. Reliable.
REV0319,service:route-permit-duplicate,Route Permit Duplicate,Nosheen Ali,female,overseas-pakistani,"Istanbul, Turkey",Turkey,english-urdu-mix,4.6,"Istanbul se contact kiya, duplicate route permit ho gayi. PakExcise delivers!"
REV0320,service:route-permit-duplicate,Route Permit Duplicate,Talal Pervaiz,male,overseas-pakistani,"Ankara, Turkey",Turkey,english,5.0,Duplicate route permit sorted from Ankara by PakExcise. No unnecessary delays.
REV0321,service:route-permit-duplicate,Route Permit Duplicate,Saifullah Khan,male,overseas-pakistani,"Doha, Qatar",Qatar,english-urdu-mix,4.7,Doha mein 10 saal se hoon. PakExcise pe trust hai vehicle kaam ke liye.
REV0322,service:route-permit-duplicate,Route Permit Duplicate,Danish Cheema,male,overseas-pakistani,"Singapore, Singapore",Singapore,english,4.8,Trusted PakExcise from Singapore for duplicate route permit. Delivered fast. 5 stars.
REV0323,service:route-permit-duplicate,Route Permit Duplicate,Qasim Butt,male,overseas-pakistani,"Beijing, China",China,english-urdu-mix,4.7,Beijing se duplicate route permit remotely ho gayi. Perfect service.
REV0324,service:route-permit-duplicate,Route Permit Duplicate,Sundas Khan,female,overseas-pakistani,"Shanghai, China",China,english,5.0,"From Shanghai, duplicate route permit sorted via PakExcise. Very professional team."
REV0325,service:route-permit-duplicate,Route Permit Duplicate,Zubair Anwar,male,overseas-pakistani,"Muscat, Oman",Oman,english-urdu-mix,4.9,Muscat se duplicate route permit karwani thi. PakExcise ne kar diya. Bohat shukriya!
REV0326,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Mahmood Gul,male,local,Pakistan,Pakistan,pakistani-english,4.9,PakExcise knows the complete route permit process. First-time correct submission. No rejection.
REV0327,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Naveed Sattar,male,local,Pakistan,Pakistan,pakistani-english,4.9,Commercial vehicle route permit done properly. Charges were fair and timeline was respected.
REV0328,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Obaid Chishti,male,local,Pakistan,Pakistan,pakistani-english,4.6,Tried going to the office myself — sent back twice. PakExcise handled it without any rejection.
REV0329,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Pervaiz Akhtar,male,local,Pakistan,Pakistan,english-urdu-mix,4.9,Route permit renewal mushkil tha — PakExcise ne bilkul smooth kar diya. Bohat shukriya!
REV0330,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Noor Fatima,female,local,Pakistan,Pakistan,english-urdu-mix,4.8,Route permit ka masla tha kafi dino se. PakExcise ne ek hi dafa mein resolve kar diya.
REV0331,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Haroon Maqbool,male,overseas-pakistani,"Dubai, UAE",UAE,english,4.8,Route permit renewed from Dubai via PakExcise. Updates on WhatsApp throughout.
REV0332,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Majid Awan,male,overseas-pakistani,"Abu Dhabi, UAE",UAE,english-urdu-mix,4.8,WhatsApp pe update mila. Route permit time pe. Bohat acha experience tha.
REV0333,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Nadir Sohail,male,overseas-pakistani,"Sharjah, UAE",UAE,english,4.9,Route permit was expiring. PakExcise sorted it from Sharjah without any delay.
REV0334,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Fareeha Malik,female,overseas-pakistani,"Riyadh, Saudi Arabia",Saudi Arabia,english-urdu-mix,5.0,PakExcise ne waapis aane ki zaroorat khatam kar di. Route permit Riyadh se ho gayi!
REV0335,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Osama Rehman,male,overseas-pakistani,"Jeddah, Saudi Arabia",Saudi Arabia,english,4.6,No relatives involved. Route permit sorted from Jeddah by PakExcise. 5 stars.
REV0336,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Parvez Malik,male,overseas-pakistani,"Dammam, Saudi Arabia",Saudi Arabia,english-urdu-mix,4.7,Bahar se route permit mushkil tha. PakExcise ne asaan kar diya. Shukriya!
REV0337,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Raza Haider,male,overseas-pakistani,"London, UK",UK,english,5.0,"Fair charges, expert team. Route permit done from London without any issues."
REV0338,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Shahzad Gill,male,overseas-pakistani,"Manchester, UK",UK,english-urdu-mix,5.0,Rishtedaron ko nahi pakarna tha. PakExcise ne route permit khud kar di. Trusted.
REV0339,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Rida Sheikh,female,overseas-pakistani,"Birmingham, UK",UK,english,4.6,Best for overseas Pakistanis with commercial vehicles. Route permit from Birmingham.
REV0340,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Talib Hussain,male,overseas-pakistani,"New York, USA",USA,english-urdu-mix,4.8,Van ka route permit bahar se karna tha. PakExcise ne foran handle kiya. Wah!
REV0341,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Usman Farooq,male,overseas-pakistani,"Houston, USA",USA,english,4.8,Route permit for Pakistan vehicle sorted from Houston through PakExcise. Reliable and fast.
REV0342,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Wakeel Ahmad,male,overseas-pakistani,"Chicago, USA",USA,english-urdu-mix,4.9,WhatsApp pe update mila. Route permit time pe. Bohat acha experience tha.
REV0343,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Yaseen Abbasi,male,overseas-pakistani,"Kuwait City, Kuwait",Kuwait,english,4.7,Route permit renewed from Kuwait City via PakExcise. Updates on WhatsApp throughout.
REV0344,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Sadia Rahman,female,overseas-pakistani,"Istanbul, Turkey",Turkey,english-urdu-mix,4.9,PakExcise ne waapis aane ki zaroorat khatam kar di. Route permit Istanbul se ho gayi!
REV0345,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Zain ul Abideen,male,overseas-pakistani,"Ankara, Turkey",Turkey,english,5.0,Route permit was expiring. PakExcise sorted it from Ankara without any delay.
REV0346,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Arshad Hafeez,male,overseas-pakistani,"Doha, Qatar",Qatar,english-urdu-mix,4.8,Bahar se route permit mushkil tha. PakExcise ne asaan kar diya. Shukriya!
REV0347,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Bilal Zaidi,male,overseas-pakistani,"Singapore, Singapore",Singapore,english,4.6,No relatives involved. Route permit sorted from Singapore by PakExcise. 5 stars.
REV0348,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Dawood Elahi,male,overseas-pakistani,"Beijing, China",China,english-urdu-mix,4.9,Rishtedaron ko nahi pakarna tha. PakExcise ne route permit khud kar di. Trusted.
REV0349,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Aisha Pervaiz,female,overseas-pakistani,"Shanghai, China",China,english,4.5,"Fair charges, expert team. Route permit done from Shanghai without any issues."
REV0350,service:route-permit-islamabad-ict,Route Permit Islamabad ICT,Faizan Sheikh,male,overseas-pakistani,"Muscat, Oman",Oman,english-urdu-mix,5.0,Van ka route permit bahar se karna tha. PakExcise ne foran handle kiya. Wah!
REV0351,service:route-permit-new,New Route Permit,Qamar Abbas,male,local,Pakistan,Pakistan,pakistani-english,4.7,New route permit requirements were confusing. PakExcise knew exactly what was needed.
REV0352,service:route-permit-new,New Route Permit,Riaz Ahmad,male,local,Pakistan,Pakistan,pakistani-english,4.7,"Fresh route permit for school van sorted by PakExcise. Honest charges, timely delivery."
REV0353,service:route-permit-new,New Route Permit,Shaheen Dar,male,local,Pakistan,Pakistan,pakistani-english,4.6,Very smooth experience getting new route permit. PakExcise team is knowledgeable and professional.
REV0354,service:route-permit-new,New Route Permit,Tariq Waheed,male,local,Pakistan,Pakistan,english-urdu-mix,5.0,Khud try kiya tha lekin baar baar reject hota raha. PakExcise ne pehli baar mein kiya. Wah!
REV0355,service:route-permit-new,New Route Permit,Irum Mirza,female,local,Pakistan,Pakistan,english-urdu-mix,4.7,Naya route permit chahiye tha. PakExcise ne sab kuch guide kiya aur kar diya. Shukriya!
REV0356,service:route-permit-new,New Route Permit,Hamza Mirza,male,overseas-pakistani,"Dubai, UAE",UAE,english,4.6,Living in Dubai — needed new route permit. PakExcise handled it without me being there.
REV0357,service:route-permit-new,New Route Permit,Iftikhar Ghazi,male,overseas-pakistani,"Abu Dhabi, UAE",UAE,english-urdu-mix,5.0,Abu Dhabi mein hoon lekin naya route permit PakExcise ne karwa diya. Koi tension nahi.
REV0358,service:route-permit-new,New Route Permit,Javed Warraich,male,overseas-pakistani,"Sharjah, UAE",UAE,english,4.5,Couldn't return from Sharjah for route permit. PakExcise secured new permit. Life saver.
REV0359,service:route-permit-new,New Route Permit,Rukhsar Ahmed,female,overseas-pakistani,"Riyadh, Saudi Arabia",Saudi Arabia,english-urdu-mix,5.0,"Riyadh se contact kiya, naya route permit mil gayi. PakExcise really delivers."
REV0360,service:route-permit-new,New Route Permit,Kashif Noor,male,overseas-pakistani,"Jeddah, Saudi Arabia",Saudi Arabia,english,4.5,"From Jeddah, new route permit sorted in days through PakExcise. Highly recommended."
REV0361,service:route-permit-new,New Route Permit,Liyaqat Ali,male,overseas-pakistani,"Dammam, Saudi Arabia",Saudi Arabia,english-urdu-mix,5.0,Dammam mein 7 saal se hoon. PakExcise pe trust hai. Naya route permit bhi smooth raha.
REV0362,service:route-permit-new,New Route Permit,Mohsin Tariq,male,overseas-pakistani,"London, UK",UK,english,5.0,PakExcise saved me a trip from London. New route permit obtained. Very happy.
REV0363,service:route-permit-new,New Route Permit,Nadeem Aslam,male,overseas-pakistani,"Manchester, UK",UK,english-urdu-mix,5.0,Manchester se naya route permit remotely mila. Perfect for overseas Pakistanis.
REV0364,service:route-permit-new,New Route Permit,Zainab Hussain,female,overseas-pakistani,"Birmingham, UK",UK,english,4.5,From Birmingham to new route permit — PakExcise made it hassle-free.
REV0365,service:route-permit-new,New Route Permit,Omar Cheema,male,overseas-pakistani,"New York, USA",USA,english-urdu-mix,4.8,New York se naya route permit karwana tha. PakExcise ne kar diya. Bohat khush hoon!
REV0366,service:route-permit-new,New Route Permit,Pervaiz Sattar,male,overseas-pakistani,"Houston, USA",USA,english,4.9,Fresh route permit for Pakistan vehicle obtained from Houston through PakExcise. Great service.
REV0367,service:route-permit-new,New Route Permit,Qadeer Ahmad,male,overseas-pakistani,"Chicago, USA",USA,english-urdu-mix,5.0,Chicago mein hoon lekin naya route permit PakExcise ne karwa diya. Koi tension nahi.
REV0368,service:route-permit-new,New Route Permit,Rehan Butt,male,overseas-pakistani,"Kuwait City, Kuwait",Kuwait,english,4.8,Living in Kuwait City — needed new route permit. PakExcise handled it without me being there.
REV0369,service:route-permit-new,New Route Permit,Nadia Baig,female,overseas-pakistani,"Istanbul, Turkey",Turkey,english-urdu-mix,4.7,"Istanbul se contact kiya, naya route permit mil gayi. PakExcise really delivers."
REV0370,service:route-permit-new,New Route Permit,Sardar Imran,male,overseas-pakistani,"Ankara, Turkey",Turkey,english,4.7,Couldn't return from Ankara for route permit. PakExcise secured new permit. Life saver.
REV0371,service:route-permit-new,New Route Permit,Tahir Pirzada,male,overseas-pakistani,"Doha, Qatar",Qatar,english-urdu-mix,4.7,Doha mein 10 saal se hoon. PakExcise pe trust hai. Naya route permit bhi smooth raha.
REV0372,service:route-permit-new,New Route Permit,Usman Bhatti,male,overseas-pakistani,"Singapore, Singapore",Singapore,english,4.7,"From Singapore, new route permit sorted in days through PakExcise. Highly recommended."
REV0373,service:route-permit-new,New Route Permit,Waseem Zahid,male,overseas-pakistani,"Beijing, China",China,english-urdu-mix,5.0,Beijing se naya route permit remotely mila. Perfect for overseas Pakistanis.
REV0374,service:route-permit-new,New Route Permit,Kiran Bhatti,female,overseas-pakistani,"Shanghai, China",China,english,4.8,PakExcise saved me a trip from Shanghai. New route permit obtained. Very happy.
REV0375,service:route-permit-new,New Route Permit,Yasir Gulzar,male,overseas-pakistani,"Muscat, Oman",Oman,english-urdu-mix,4.5,Muscat se naya route permit karwana tha. PakExcise ne kar diya. Bohat khush hoon!
REV0376,service:route-permit-noc,Route Permit NOC,Usman Tariq,male,local,Pakistan,Pakistan,pakistani-english,4.8,Had confusion about NOC requirements. PakExcise cleared it and got NOC issued fast.
REV0377,service:route-permit-noc,Route Permit NOC,Bilal Akhtar,male,local,Pakistan,Pakistan,pakistani-english,4.6,Very smooth NOC process through PakExcise. Delivered on time as promised.
REV0378,service:route-permit-noc,Route Permit NOC,Kamran Shah,male,local,Pakistan,Pakistan,pakistani-english,4.6,Route permit NOC sorted by PakExcise without any confusion about requirements.
REV0379,service:route-permit-noc,Route Permit NOC,Adnan Raza,male,local,Pakistan,Pakistan,english-urdu-mix,4.7,Route permit NOC jaldi chahiye thi. PakExcise ne foran handle kiya. Wah!
REV0380,service:route-permit-noc,Route Permit NOC,Sobia Rehman,female,local,Pakistan,Pakistan,english-urdu-mix,4.8,NOC ka process pata nahi tha. PakExcise ne guide kiya aur karwa diya. Kamaal!
REV0381,service:route-permit-noc,Route Permit NOC,Zahoor Ahmed,male,overseas-pakistani,"Dubai, UAE",UAE,english,4.9,Route permit NOC done from Dubai by PakExcise. Updates on WhatsApp throughout.
REV0382,service:route-permit-noc,Route Permit NOC,Asad Minhas,male,overseas-pakistani,"Abu Dhabi, UAE",UAE,english-urdu-mix,5.0,WhatsApp pe sab update mila. NOC time pe aayi. Bohat acha experience tha.
REV0383,service:route-permit-noc,Route Permit NOC,Burhan Khalid,male,overseas-pakistani,"Sharjah, UAE",UAE,english,5.0,No relatives needed. Route permit NOC sorted from Sharjah by PakExcise.
REV0384,service:route-permit-noc,Route Permit NOC,Amber Hussain,female,overseas-pakistani,"Riyadh, Saudi Arabia",Saudi Arabia,english-urdu-mix,4.9,PakExcise ne mushkil process asaan kar di. NOC Riyadh se ho gayi!
